"gsid","index_no","station","district","year","month","day","min_temp"
"199","1405","Taplejung","Taplejung","2016","07","05","19.1"
"199","1405","Taplejung","Taplejung","2016","07","06","19"
"199","1405","Taplejung","Taplejung","2016","07","07","19.3"
"199","1405","Taplejung","Taplejung","2016","07","08","19.6"
"199","1405","Taplejung","Taplejung","2016","07","09","19.4"
"199","1405","Taplejung","Taplejung","2016","07","10","19"
"199","1405","Taplejung","Taplejung","2016","07","11","19.4"
"199","1405","Taplejung","Taplejung","2016","07","12","19.3"
"199","1405","Taplejung","Taplejung","2016","07","13","19.3"
"199","1405","Taplejung","Taplejung","2016","07","14","19.3"
"199","1405","Taplejung","Taplejung","2016","07","15","19.5"
"199","1405","Taplejung","Taplejung","2016","07","16","18.4"
"199","1405","Taplejung","Taplejung","2016","07","17","19"
"199","1405","Taplejung","Taplejung","2016","07","18","19"
"199","1405","Taplejung","Taplejung","2016","07","19","18.9"
"199","1405","Taplejung","Taplejung","2016","07","20","19"
"199","1405","Taplejung","Taplejung","2016","07","21","18.9"
"199","1405","Taplejung","Taplejung","2016","07","22","18.6"
"199","1405","Taplejung","Taplejung","2016","07","23","18"
"199","1405","Taplejung","Taplejung","2016","07","24","18"
"199","1405","Taplejung","Taplejung","2016","07","25","18"
"199","1405","Taplejung","Taplejung","2016","07","26","17.6"
"199","1405","Taplejung","Taplejung","2016","07","27","18.4"
"199","1405","Taplejung","Taplejung","2016","07","28","17.8"
"199","1405","Taplejung","Taplejung","2016","07","29","18"
"199","1405","Taplejung","Taplejung","2016","07","30","17.7"
"199","1405","Taplejung","Taplejung","2016","07","31","17.6"
"199","1405","Taplejung","Taplejung","2016","08","01","18.2"
"199","1405","Taplejung","Taplejung","2016","08","02","17.8"
"199","1405","Taplejung","Taplejung","2016","08","03","18.2"
"199","1405","Taplejung","Taplejung","2016","08","04","18.2"
"199","1405","Taplejung","Taplejung","2016","08","05","19.2"
"199","1405","Taplejung","Taplejung","2016","08","06","17.8"
"199","1405","Taplejung","Taplejung","2016","08","07","19"
"199","1405","Taplejung","Taplejung","2016","08","08","19"
"199","1405","Taplejung","Taplejung","2016","08","09","18"
"199","1405","Taplejung","Taplejung","2016","08","10","16.9"
"199","1405","Taplejung","Taplejung","2016","08","11","18.6"
"199","1405","Taplejung","Taplejung","2016","08","12","18.3"
"199","1405","Taplejung","Taplejung","2016","08","13","18.8"
"199","1405","Taplejung","Taplejung","2016","08","14","19.3"
"199","1405","Taplejung","Taplejung","2016","08","15","18.7"
"199","1405","Taplejung","Taplejung","2016","08","16","18"
"199","1405","Taplejung","Taplejung","2016","08","17","16.8"
"199","1405","Taplejung","Taplejung","2016","08","18","19.1"
"199","1405","Taplejung","Taplejung","2016","08","19","19"
"199","1405","Taplejung","Taplejung","2016","08","20","19.1"
"199","1405","Taplejung","Taplejung","2016","08","21","19.3"
"199","1405","Taplejung","Taplejung","2016","08","22","18.5"
"199","1405","Taplejung","Taplejung","2016","08","23","18.4"
"199","1405","Taplejung","Taplejung","2016","08","24","19"
"199","1405","Taplejung","Taplejung","2016","08","25","17.7"
"199","1405","Taplejung","Taplejung","2016","08","26","17.7"
"199","1405","Taplejung","Taplejung","2016","08","27","16.7"
"199","1405","Taplejung","Taplejung","2016","08","28","19"
"199","1405","Taplejung","Taplejung","2016","08","29","18.2"
"199","1405","Taplejung","Taplejung","2016","08","30","18.1"
"199","1405","Taplejung","Taplejung","2016","08","31","17.8"
"199","1405","Taplejung","Taplejung","2016","09","01","17.6"
"199","1405","Taplejung","Taplejung","2016","09","02","17.6"
"199","1405","Taplejung","Taplejung","2016","09","03","18.2"
"199","1405","Taplejung","Taplejung","2016","09","04","17.8"
"199","1405","Taplejung","Taplejung","2016","09","05","18.8"
"199","1405","Taplejung","Taplejung","2016","09","06","19"
"199","1405","Taplejung","Taplejung","2016","09","07","18.6"
"199","1405","Taplejung","Taplejung","2016","09","08","18.8"
"199","1405","Taplejung","Taplejung","2016","09","09","18.2"
"199","1405","Taplejung","Taplejung","2016","09","10","18.2"
"199","1405","Taplejung","Taplejung","2016","09","11","18.4"
"199","1405","Taplejung","Taplejung","2016","09","12","17"
"199","1405","Taplejung","Taplejung","2016","09","13","16.8"
"199","1405","Taplejung","Taplejung","2016","09","14","17.1"
"199","1405","Taplejung","Taplejung","2016","09","15","18"
"199","1405","Taplejung","Taplejung","2016","09","16","17.7"
"199","1405","Taplejung","Taplejung","2016","09","17","17.4"
"199","1405","Taplejung","Taplejung","2016","09","18","17.2"
"199","1405","Taplejung","Taplejung","2016","09","19","17.4"
"199","1405","Taplejung","Taplejung","2016","09","20","18"
"199","1405","Taplejung","Taplejung","2016","09","21","16.4"
"199","1405","Taplejung","Taplejung","2016","09","22","15.6"
"199","1405","Taplejung","Taplejung","2016","09","23","16.8"
"199","1405","Taplejung","Taplejung","2016","09","24","16.6"
"199","1405","Taplejung","Taplejung","2016","09","25","15.7"
"199","1405","Taplejung","Taplejung","2016","09","26","15.3"
"199","1405","Taplejung","Taplejung","2016","09","27","16.8"
"199","1405","Taplejung","Taplejung","2016","09","28","16.5"
"199","1405","Taplejung","Taplejung","2016","09","29","17.1"
"199","1405","Taplejung","Taplejung","2016","09","30","17.2"
"199","1405","Taplejung","Taplejung","2016","10","01","17.3"
"199","1405","Taplejung","Taplejung","2016","10","02","18.5"
"199","1405","Taplejung","Taplejung","2016","10","03","17.3"
"199","1405","Taplejung","Taplejung","2016","10","04","16.2"
"199","1405","Taplejung","Taplejung","2016","10","05","16.9"
"199","1405","Taplejung","Taplejung","2016","10","06","16.8"
"199","1405","Taplejung","Taplejung","2016","10","07","16.6"
"199","1405","Taplejung","Taplejung","2016","10","08","16.8"
"199","1405","Taplejung","Taplejung","2016","10","09","16.1"
"199","1405","Taplejung","Taplejung","2016","10","10","15.7"
"199","1405","Taplejung","Taplejung","2016","10","11","15.8"
"199","1405","Taplejung","Taplejung","2016","10","12","15.7"
"199","1405","Taplejung","Taplejung","2016","10","13","16"
"199","1405","Taplejung","Taplejung","2016","10","14","13.7"
"199","1405","Taplejung","Taplejung","2016","10","15","12.6"
"199","1405","Taplejung","Taplejung","2016","10","16","14.2"
"199","1405","Taplejung","Taplejung","2016","10","17","13.5"
"199","1405","Taplejung","Taplejung","2016","10","18","13.4"
"199","1405","Taplejung","Taplejung","2016","10","19","12.2"
"199","1405","Taplejung","Taplejung","2016","10","20","11.1"
"199","1405","Taplejung","Taplejung","2016","10","21","11.7"
"199","1405","Taplejung","Taplejung","2016","10","22","12"
"199","1405","Taplejung","Taplejung","2016","10","23","11.8"
"199","1405","Taplejung","Taplejung","2016","10","24","12.5"
"199","1405","Taplejung","Taplejung","2016","10","25","12.4"
"199","1405","Taplejung","Taplejung","2016","10","26","11.4"
"199","1405","Taplejung","Taplejung","2016","10","27","9.6"
"199","1405","Taplejung","Taplejung","2016","10","28","10.2"
"199","1405","Taplejung","Taplejung","2016","10","29","9.8"
"199","1405","Taplejung","Taplejung","2016","10","30","10"
"199","1405","Taplejung","Taplejung","2016","10","31","9.4"
"199","1405","Taplejung","Taplejung","2016","11","01","10.2"
"199","1405","Taplejung","Taplejung","2016","11","02","11"
"199","1405","Taplejung","Taplejung","2016","11","03","11.3"
"199","1405","Taplejung","Taplejung","2016","11","04","11"
"199","1405","Taplejung","Taplejung","2016","11","05","10"
"199","1405","Taplejung","Taplejung","2016","11","06","9"
"199","1405","Taplejung","Taplejung","2016","11","07","8.4"
"199","1405","Taplejung","Taplejung","2016","11","08","9"
"199","1405","Taplejung","Taplejung","2016","11","09","11"
"199","1405","Taplejung","Taplejung","2016","11","10","9"
"199","1405","Taplejung","Taplejung","2016","11","11","11.5"
"199","1405","Taplejung","Taplejung","2016","11","12","11.4"
"199","1405","Taplejung","Taplejung","2016","11","13","11.5"
"199","1405","Taplejung","Taplejung","2016","11","14","10.5"
"199","1405","Taplejung","Taplejung","2016","11","15","9.4"
"199","1405","Taplejung","Taplejung","2016","11","16","7"
"199","1405","Taplejung","Taplejung","2016","11","17","6.7"
"199","1405","Taplejung","Taplejung","2016","11","18","7.2"
"199","1405","Taplejung","Taplejung","2016","11","19","7.6"
"199","1405","Taplejung","Taplejung","2016","11","20","7.8"
"199","1405","Taplejung","Taplejung","2016","11","21","7.4"
"199","1405","Taplejung","Taplejung","2016","11","22","8"
"199","1405","Taplejung","Taplejung","2016","11","23","7.3"
"199","1405","Taplejung","Taplejung","2016","11","24","9"
"199","1405","Taplejung","Taplejung","2016","11","25","9.6"
"199","1405","Taplejung","Taplejung","2016","11","26","10.9"
"199","1405","Taplejung","Taplejung","2016","11","27","10.6"
"199","1405","Taplejung","Taplejung","2016","11","28","10.6"
"199","1405","Taplejung","Taplejung","2016","11","29","10.4"
"199","1405","Taplejung","Taplejung","2016","11","30","9.6"
"199","1405","Taplejung","Taplejung","2017","01","01","5"
"199","1405","Taplejung","Taplejung","2017","01","02","4.9"
"199","1405","Taplejung","Taplejung","2017","01","03","6"
"199","1405","Taplejung","Taplejung","2017","01","04","4.5"
"199","1405","Taplejung","Taplejung","2017","01","05","5.3"
"199","1405","Taplejung","Taplejung","2017","01","06","3.1"
"199","1405","Taplejung","Taplejung","2017","01","07","4.4"
"199","1405","Taplejung","Taplejung","2017","01","08","3.9"
"199","1405","Taplejung","Taplejung","2017","01","09","3.5"
"199","1405","Taplejung","Taplejung","2017","01","10","3.5"
"199","1405","Taplejung","Taplejung","2017","01","11","3.2"
"199","1405","Taplejung","Taplejung","2017","01","12","3.1"
"199","1405","Taplejung","Taplejung","2017","01","13","1.2"
"199","1405","Taplejung","Taplejung","2017","01","14","1"
"199","1405","Taplejung","Taplejung","2017","01","15","2"
"199","1405","Taplejung","Taplejung","2017","01","16","2.8"
"199","1405","Taplejung","Taplejung","2017","01","17","3"
"199","1405","Taplejung","Taplejung","2017","01","18","3.2"
"199","1405","Taplejung","Taplejung","2017","01","19","4.1"
"199","1405","Taplejung","Taplejung","2017","01","20","4.6"
"199","1405","Taplejung","Taplejung","2017","01","21","4.2"
"199","1405","Taplejung","Taplejung","2017","01","22","5"
"199","1405","Taplejung","Taplejung","2017","01","23","5"
"199","1405","Taplejung","Taplejung","2017","01","24","5.4"
"199","1405","Taplejung","Taplejung","2017","01","25","6.9"
"199","1405","Taplejung","Taplejung","2017","01","26","7.1"
"199","1405","Taplejung","Taplejung","2017","01","27","9"
"199","1405","Taplejung","Taplejung","2017","01","28","4.5"
"199","1405","Taplejung","Taplejung","2017","01","29","4.6"
"199","1405","Taplejung","Taplejung","2017","01","30","7.5"
"199","1405","Taplejung","Taplejung","2017","01","31","7.5"
"199","1405","Taplejung","Taplejung","2017","02","01","5.5"
"199","1405","Taplejung","Taplejung","2017","02","02","6.7"
"199","1405","Taplejung","Taplejung","2017","02","03","7.3"
"199","1405","Taplejung","Taplejung","2017","02","04","6.5"
"199","1405","Taplejung","Taplejung","2017","02","05","8.5"
"199","1405","Taplejung","Taplejung","2017","02","06","7.5"
"199","1405","Taplejung","Taplejung","2017","02","07","7.6"
"199","1405","Taplejung","Taplejung","2017","02","08","8.7"
"199","1405","Taplejung","Taplejung","2017","02","09","7.6"
"199","1405","Taplejung","Taplejung","2017","02","10","7.6"
"199","1405","Taplejung","Taplejung","2017","02","11","5.5"
"199","1405","Taplejung","Taplejung","2017","02","12","5.7"
"199","1405","Taplejung","Taplejung","2017","02","13","5.9"
"199","1405","Taplejung","Taplejung","2017","02","14","7"
"199","1405","Taplejung","Taplejung","2017","02","15","6"
"199","1405","Taplejung","Taplejung","2017","02","16","7.2"
"199","1405","Taplejung","Taplejung","2017","02","17","8.1"
"199","1405","Taplejung","Taplejung","2017","02","18","8"
"199","1405","Taplejung","Taplejung","2017","02","19","12"
"199","1405","Taplejung","Taplejung","2017","02","20","10.7"
"199","1405","Taplejung","Taplejung","2017","02","21","9.1"
"199","1405","Taplejung","Taplejung","2017","02","22","9"
"199","1405","Taplejung","Taplejung","2017","02","23","7.7"
"199","1405","Taplejung","Taplejung","2017","02","24","7"
"199","1405","Taplejung","Taplejung","2017","02","25","8.2"
"199","1405","Taplejung","Taplejung","2017","02","26","8"
"199","1405","Taplejung","Taplejung","2017","02","27","8.5"
"199","1405","Taplejung","Taplejung","2017","02","28","9.5"
"199","1405","Taplejung","Taplejung","2017","03","01","10"
"199","1405","Taplejung","Taplejung","2017","03","02","9.5"
"199","1405","Taplejung","Taplejung","2017","03","03","9.2"
"199","1405","Taplejung","Taplejung","2017","03","04","9.1"
"199","1405","Taplejung","Taplejung","2017","03","05","8.2"
"199","1405","Taplejung","Taplejung","2017","03","06","7.1"
"199","1405","Taplejung","Taplejung","2017","03","07","6.3"
"199","1405","Taplejung","Taplejung","2017","03","08","7"
"199","1405","Taplejung","Taplejung","2017","03","09","7"
"199","1405","Taplejung","Taplejung","2017","03","10","6.9"
"199","1405","Taplejung","Taplejung","2017","03","11","7.8"
"199","1405","Taplejung","Taplejung","2017","03","12","4.6"
"199","1405","Taplejung","Taplejung","2017","03","13","4.2"
"199","1405","Taplejung","Taplejung","2017","03","14","8.5"
"199","1405","Taplejung","Taplejung","2017","03","15","6"
"199","1405","Taplejung","Taplejung","2017","03","16","9.2"
"199","1405","Taplejung","Taplejung","2017","03","17","8.2"
"199","1405","Taplejung","Taplejung","2017","03","18","6.2"
"199","1405","Taplejung","Taplejung","2017","03","19","5"
"199","1405","Taplejung","Taplejung","2017","03","20","7.2"
"199","1405","Taplejung","Taplejung","2017","03","21","5.2"
"199","1405","Taplejung","Taplejung","2017","03","22","10"
"199","1405","Taplejung","Taplejung","2017","03","23","11.8"
"199","1405","Taplejung","Taplejung","2017","03","24","12.4"
"199","1405","Taplejung","Taplejung","2017","03","25","9.8"
"199","1405","Taplejung","Taplejung","2017","03","26","13.5"
"199","1405","Taplejung","Taplejung","2017","03","27","13.7"
"199","1405","Taplejung","Taplejung","2017","03","28","11.7"
"199","1405","Taplejung","Taplejung","2017","03","29","14.2"
"199","1405","Taplejung","Taplejung","2017","03","30","14.1"
"199","1405","Taplejung","Taplejung","2017","03","31","15.7"
"199","1405","Taplejung","Taplejung","2017","04","01","15.2"
"199","1405","Taplejung","Taplejung","2017","04","02","11.1"
"199","1405","Taplejung","Taplejung","2017","04","03","11.2"
"199","1405","Taplejung","Taplejung","2017","04","04","11.5"
"199","1405","Taplejung","Taplejung","2017","04","05","13.5"
"199","1405","Taplejung","Taplejung","2017","04","06","13.7"
"199","1405","Taplejung","Taplejung","2017","04","07","14.9"
"199","1405","Taplejung","Taplejung","2017","04","08","14"
"199","1405","Taplejung","Taplejung","2017","04","09","12.9"
"199","1405","Taplejung","Taplejung","2017","04","10","12.7"
"199","1405","Taplejung","Taplejung","2017","04","11","10.2"
"199","1405","Taplejung","Taplejung","2017","04","12","11.3"
"199","1405","Taplejung","Taplejung","2017","04","13","13"
"199","1405","Taplejung","Taplejung","2017","04","14","12.7"
"199","1405","Taplejung","Taplejung","2017","04","15","11.7"
"199","1405","Taplejung","Taplejung","2017","04","16","10.2"
"199","1405","Taplejung","Taplejung","2017","04","17","11.9"
"199","1405","Taplejung","Taplejung","2017","04","18","15.2"
"199","1405","Taplejung","Taplejung","2017","04","19","16"
"199","1405","Taplejung","Taplejung","2017","04","20","12.6"
"199","1405","Taplejung","Taplejung","2017","04","21","14.7"
"199","1405","Taplejung","Taplejung","2017","04","22","15.6"
"199","1405","Taplejung","Taplejung","2017","04","23","14"
"199","1405","Taplejung","Taplejung","2017","04","24","14.4"
"199","1405","Taplejung","Taplejung","2017","04","25","15.2"
"199","1405","Taplejung","Taplejung","2017","04","26","14.2"
"199","1405","Taplejung","Taplejung","2017","04","27","13.6"
"199","1405","Taplejung","Taplejung","2017","04","28","13.5"
"199","1405","Taplejung","Taplejung","2017","04","29","12.5"
"199","1405","Taplejung","Taplejung","2017","04","30","11.8"
"199","1405","Taplejung","Taplejung","2017","05","01","11.8"
"199","1405","Taplejung","Taplejung","2017","05","02","10.7"
"199","1405","Taplejung","Taplejung","2017","05","03","13.9"
"199","1405","Taplejung","Taplejung","2017","05","04","13.9"
"199","1405","Taplejung","Taplejung","2017","05","05","12"
"199","1405","Taplejung","Taplejung","2017","05","06","15.7"
"199","1405","Taplejung","Taplejung","2017","05","07","11.2"
"199","1405","Taplejung","Taplejung","2017","05","08","16.3"
"199","1405","Taplejung","Taplejung","2017","05","09","16.6"
"199","1405","Taplejung","Taplejung","2017","05","10","14.1"
"199","1405","Taplejung","Taplejung","2017","05","11","15"
"199","1405","Taplejung","Taplejung","2017","05","12","15.7"
"199","1405","Taplejung","Taplejung","2017","05","13","15.6"
"199","1405","Taplejung","Taplejung","2017","05","14","16.1"
"199","1405","Taplejung","Taplejung","2017","05","15","15.6"
"199","1405","Taplejung","Taplejung","2017","05","16","14.4"
"199","1405","Taplejung","Taplejung","2017","05","17","15.6"
"199","1405","Taplejung","Taplejung","2017","05","18","16.3"
"199","1405","Taplejung","Taplejung","2017","05","19","16"
"199","1405","Taplejung","Taplejung","2017","05","20","16"
"199","1405","Taplejung","Taplejung","2017","05","21","16.6"
"199","1405","Taplejung","Taplejung","2017","05","22","14"
"199","1405","Taplejung","Taplejung","2017","05","23","17.5"
"199","1405","Taplejung","Taplejung","2017","05","24","15"
"199","1405","Taplejung","Taplejung","2017","05","25","16.2"
"199","1405","Taplejung","Taplejung","2017","05","26","16"
"199","1405","Taplejung","Taplejung","2017","05","27","15.5"
"199","1405","Taplejung","Taplejung","2017","05","28","14.4"
"199","1405","Taplejung","Taplejung","2017","05","29","14.6"
"199","1405","Taplejung","Taplejung","2017","05","30","15.7"
"199","1405","Taplejung","Taplejung","2017","05","31","17.3"
"199","1405","Taplejung","Taplejung","2017","06","01","17.1"
"199","1405","Taplejung","Taplejung","2017","06","02","17.1"
"199","1405","Taplejung","Taplejung","2017","06","03","16"
"199","1405","Taplejung","Taplejung","2017","06","04","16.5"
"199","1405","Taplejung","Taplejung","2017","06","05","18"
"199","1405","Taplejung","Taplejung","2017","06","06","18"
"199","1405","Taplejung","Taplejung","2017","06","07","17.5"
"199","1405","Taplejung","Taplejung","2017","06","08","17.7"
"199","1405","Taplejung","Taplejung","2017","06","09","16.7"
"199","1405","Taplejung","Taplejung","2017","06","10","17.5"
"199","1405","Taplejung","Taplejung","2017","06","11","17"
"199","1405","Taplejung","Taplejung","2017","06","12","17.9"
"199","1405","Taplejung","Taplejung","2017","06","13","17.8"
"199","1405","Taplejung","Taplejung","2017","06","14","16.5"
"199","1405","Taplejung","Taplejung","2017","06","15","16.8"
"199","1405","Taplejung","Taplejung","2017","06","16","17.8"
"199","1405","Taplejung","Taplejung","2017","06","17","17.8"
"199","1405","Taplejung","Taplejung","2017","06","18","18.2"
"199","1405","Taplejung","Taplejung","2017","06","19","18.4"
"199","1405","Taplejung","Taplejung","2017","06","20","18.6"
"199","1405","Taplejung","Taplejung","2017","06","21","17.8"
"199","1405","Taplejung","Taplejung","2017","06","22","18.1"
"199","1405","Taplejung","Taplejung","2017","06","23","17"
"199","1405","Taplejung","Taplejung","2017","06","24","18"
"199","1405","Taplejung","Taplejung","2017","06","25","18.6"
"199","1405","Taplejung","Taplejung","2017","06","26","18.6"
"199","1405","Taplejung","Taplejung","2017","06","27","19"
"199","1405","Taplejung","Taplejung","2017","06","28","19"
"199","1405","Taplejung","Taplejung","2017","06","29","18.9"
"199","1405","Taplejung","Taplejung","2017","06","30","19"
"199","1405","Taplejung","Taplejung","2017","07","01","18.4"
"199","1405","Taplejung","Taplejung","2017","07","02","18"
"199","1405","Taplejung","Taplejung","2017","07","03","19.3"
"199","1405","Taplejung","Taplejung","2017","07","04","19.3"
"199","1405","Taplejung","Taplejung","2017","07","05","19"
"199","1405","Taplejung","Taplejung","2017","07","06","19"
"199","1405","Taplejung","Taplejung","2017","07","07","19"
"199","1405","Taplejung","Taplejung","2017","07","08","19.8"
"199","1405","Taplejung","Taplejung","2017","07","09","18.5"
"199","1405","Taplejung","Taplejung","2017","07","10","18.2"
"199","1405","Taplejung","Taplejung","2017","07","11","18.5"
"199","1405","Taplejung","Taplejung","2017","07","12","17.9"
"199","1405","Taplejung","Taplejung","2017","07","13","18"
"199","1405","Taplejung","Taplejung","2017","07","14","18.5"
"199","1405","Taplejung","Taplejung","2017","07","15","18"
"199","1405","Taplejung","Taplejung","2017","07","16","17.9"
"199","1405","Taplejung","Taplejung","2017","07","17","17.6"
"199","1405","Taplejung","Taplejung","2017","07","18","18.6"
"199","1405","Taplejung","Taplejung","2017","07","19","20"
"199","1405","Taplejung","Taplejung","2017","07","20","18"
"199","1405","Taplejung","Taplejung","2017","07","21","18.8"
"199","1405","Taplejung","Taplejung","2017","07","22","19"
"199","1405","Taplejung","Taplejung","2017","07","23","18.6"
"199","1405","Taplejung","Taplejung","2017","07","24","18.8"
"199","1405","Taplejung","Taplejung","2017","07","25","18.4"
"199","1405","Taplejung","Taplejung","2017","07","26","18"
"199","1405","Taplejung","Taplejung","2017","07","27","18.6"
"199","1405","Taplejung","Taplejung","2017","07","28","18.9"
"199","1405","Taplejung","Taplejung","2017","07","29","19"
"199","1405","Taplejung","Taplejung","2017","07","30","17.3"
"199","1405","Taplejung","Taplejung","2017","07","31","18.8"
"199","1405","Taplejung","Taplejung","2017","08","01","18.8"
"199","1405","Taplejung","Taplejung","2017","08","02","19"
"199","1405","Taplejung","Taplejung","2017","08","03","20"
"199","1405","Taplejung","Taplejung","2017","08","04","19"
"199","1405","Taplejung","Taplejung","2017","08","05","19.5"
"199","1405","Taplejung","Taplejung","2017","08","06","19.5"
"199","1405","Taplejung","Taplejung","2017","08","07","19.2"
"199","1405","Taplejung","Taplejung","2017","08","08","19.2"
"199","1405","Taplejung","Taplejung","2017","08","09","18.5"
"199","1405","Taplejung","Taplejung","2017","08","10","18.5"
"199","1405","Taplejung","Taplejung","2017","08","11","18.6"
"199","1405","Taplejung","Taplejung","2017","08","12","19.4"
"199","1405","Taplejung","Taplejung","2017","08","13","18.6"
"199","1405","Taplejung","Taplejung","2017","08","14","17.9"
"199","1405","Taplejung","Taplejung","2017","08","15","18.2"
"199","1405","Taplejung","Taplejung","2017","08","16","19"
"199","1405","Taplejung","Taplejung","2017","08","17","19.2"
"199","1405","Taplejung","Taplejung","2017","08","18","19.3"
"199","1405","Taplejung","Taplejung","2017","08","19","18.6"
"199","1405","Taplejung","Taplejung","2017","08","20","18.6"
"199","1405","Taplejung","Taplejung","2017","08","21","18.1"
"199","1405","Taplejung","Taplejung","2017","08","22","18"
"199","1405","Taplejung","Taplejung","2017","08","23","18.6"
"199","1405","Taplejung","Taplejung","2017","08","24","17.4"
"199","1405","Taplejung","Taplejung","2017","08","25","18.6"
"199","1405","Taplejung","Taplejung","2017","08","26","17.8"
"199","1405","Taplejung","Taplejung","2017","08","27","18.6"
"199","1405","Taplejung","Taplejung","2017","08","28","18.3"
"199","1405","Taplejung","Taplejung","2017","08","29","18.6"
"199","1405","Taplejung","Taplejung","2017","08","30","18.6"
"199","1405","Taplejung","Taplejung","2017","08","31","17.7"
"199","1405","Taplejung","Taplejung","2017","09","01","16.8"
"199","1405","Taplejung","Taplejung","2017","09","02","17"
"199","1405","Taplejung","Taplejung","2017","09","03","17.9"
"199","1405","Taplejung","Taplejung","2017","09","04","18.2"
"199","1405","Taplejung","Taplejung","2017","09","05","18.5"
"199","1405","Taplejung","Taplejung","2017","09","06","18.1"
"199","1405","Taplejung","Taplejung","2017","09","07","18"
"199","1405","Taplejung","Taplejung","2017","09","08","18.8"
"199","1405","Taplejung","Taplejung","2017","09","09","18.8"
"199","1405","Taplejung","Taplejung","2017","09","10","18"
"199","1405","Taplejung","Taplejung","2017","09","11","16.9"
"199","1405","Taplejung","Taplejung","2017","09","12","18"
"199","1405","Taplejung","Taplejung","2017","09","13","17.5"
"199","1405","Taplejung","Taplejung","2017","09","14","17.3"
"199","1405","Taplejung","Taplejung","2017","09","15","18.5"
"199","1405","Taplejung","Taplejung","2017","09","16","17.9"
"199","1405","Taplejung","Taplejung","2017","09","17","18.2"
"199","1405","Taplejung","Taplejung","2017","09","18","17.8"
"199","1405","Taplejung","Taplejung","2017","09","19","18"
"199","1405","Taplejung","Taplejung","2017","09","20","18"
"199","1405","Taplejung","Taplejung","2017","09","21","17"
"199","1405","Taplejung","Taplejung","2017","09","22","17.8"
"199","1405","Taplejung","Taplejung","2017","09","23","18"
"199","1405","Taplejung","Taplejung","2017","09","24","18"
"199","1405","Taplejung","Taplejung","2017","09","25","18"
"199","1405","Taplejung","Taplejung","2017","09","26","17.8"
"199","1405","Taplejung","Taplejung","2017","09","27","17"
"199","1405","Taplejung","Taplejung","2017","09","28","16"
"199","1405","Taplejung","Taplejung","2017","09","29","17.4"
"199","1405","Taplejung","Taplejung","2017","09","30","17.6"
"199","1405","Taplejung","Taplejung","2017","10","01","17.5"
"199","1405","Taplejung","Taplejung","2017","10","02","16.8"
"199","1405","Taplejung","Taplejung","2017","10","03","17.3"
"199","1405","Taplejung","Taplejung","2017","10","04","18.6"
"199","1405","Taplejung","Taplejung","2017","10","05","18"
"199","1405","Taplejung","Taplejung","2017","10","06","16.8"
"199","1405","Taplejung","Taplejung","2017","10","07","15.5"
"199","1405","Taplejung","Taplejung","2017","10","08","15.5"
"199","1405","Taplejung","Taplejung","2017","10","09","14.9"
"199","1405","Taplejung","Taplejung","2017","10","10","17"
"199","1405","Taplejung","Taplejung","2017","10","11","16"
"199","1405","Taplejung","Taplejung","2017","10","12","15.8"
"199","1405","Taplejung","Taplejung","2017","10","13","16"
"199","1405","Taplejung","Taplejung","2017","10","14","16.1"
"199","1405","Taplejung","Taplejung","2017","10","15","15.2"
"199","1405","Taplejung","Taplejung","2017","10","16","15.3"
"199","1405","Taplejung","Taplejung","2017","10","17","15.4"
"199","1405","Taplejung","Taplejung","2017","10","18","13.8"
"199","1405","Taplejung","Taplejung","2017","10","19","13.1"
"199","1405","Taplejung","Taplejung","2017","10","20","13"
"199","1405","Taplejung","Taplejung","2017","10","21","14.4"
"199","1405","Taplejung","Taplejung","2017","10","22","15.2"
"199","1405","Taplejung","Taplejung","2017","10","23","15"
"199","1405","Taplejung","Taplejung","2017","10","24","13"
"199","1405","Taplejung","Taplejung","2017","10","25","10.5"
"199","1405","Taplejung","Taplejung","2017","10","26","9.6"
"199","1405","Taplejung","Taplejung","2017","10","27","12.6"
"199","1405","Taplejung","Taplejung","2017","10","28","11.8"
"199","1405","Taplejung","Taplejung","2017","10","29","9.5"
"199","1405","Taplejung","Taplejung","2017","10","30","10"
"199","1405","Taplejung","Taplejung","2017","10","31","9.3"
"199","1405","Taplejung","Taplejung","2017","11","01","9.8"
"199","1405","Taplejung","Taplejung","2017","11","02","10.7"
"199","1405","Taplejung","Taplejung","2017","11","03","10.4"
"199","1405","Taplejung","Taplejung","2017","11","04","9.9"
"199","1405","Taplejung","Taplejung","2017","11","05","9.8"
"199","1405","Taplejung","Taplejung","2017","11","06","9.6"
"199","1405","Taplejung","Taplejung","2017","11","07","10.5"
"199","1405","Taplejung","Taplejung","2017","11","08","10.2"
"199","1405","Taplejung","Taplejung","2017","11","09","9.5"
"199","1405","Taplejung","Taplejung","2017","11","10","8.5"
"199","1405","Taplejung","Taplejung","2017","11","11","8.4"
"199","1405","Taplejung","Taplejung","2017","11","12","8"
"199","1405","Taplejung","Taplejung","2017","11","13","7.6"
"199","1405","Taplejung","Taplejung","2017","11","14","7.9"
"199","1405","Taplejung","Taplejung","2017","11","15","8"
"199","1405","Taplejung","Taplejung","2017","11","16","8.4"
"199","1405","Taplejung","Taplejung","2017","11","17","8"
"199","1405","Taplejung","Taplejung","2017","11","18","8.8"
"199","1405","Taplejung","Taplejung","2017","11","19","9"
"199","1405","Taplejung","Taplejung","2017","11","20","8.5"
